	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	clase
679	-0.497601	-0.897665	-1.78269	0.170375	-0.347713	-0.216167	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.13949	-0.195272	-0.894654	1
680	1.4352	-0.91474	-1.78269	-0.915618	-0.347713	-0.58969	0.953958	1.15631	1.76848	-0.918529	0.237655	1.1384	0.329094	1.11613	1
681	-0.877243	-0.95592	0.542556	0.170375	-0.347713	-0.514985	-1.04674	-0.86357	-0.493529	1.08712	-3.10892	-1.06886	-0.195272	-0.894654	1
682	0.310614	2.35856	-1.78269	0.170375	-0.347713	0.530879	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-0.604176	-0.195272	-0.894654	1
683	-0.729605	1.37124	0.542556	1.52787	-0.347713	-0.652442	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-0.604176	0.0636484	1.11613	0
684	1.40061	-0.687749	0.542556	-1.18712	1.15807	-0.564291	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.17224	-0.894654	0
685	0.964442	-0.897665	-1.78269	1.52787	1.66	-0.141462	0.953958	1.15631	1.15157	-0.918529	0.237655	-0.488004	-0.123296	1.11613	1
686	0.000151612	1.15329	0.542556	1.79936	-0.347713	1.27793	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.195272	1.11613	1
687	-0.919426	-0.872556	0.542556	0.170375	-0.347713	-0.627042	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.186827	-0.894654	1
688	-1.07466	0.96045	0.542556	-0.372622	-0.347713	-0.638995	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-0.488004	-0.195272	1.11613	0
689	-0.349963	1.9568	0.542556	1.79936	1.66	0.25746	0.953958	1.15631	-0.287892	-0.918529	0.237655	-0.371833	-0.19316	1.11613	0
690	0.795712	-0.947885	0.542556	0.713372	-0.347713	-0.652442	-1.04674	1.15631	-0.287892	-0.918529	-3.10892	2.18394	-0.195272	1.11613	1
